merchant,industry,first_charge_date,country,business_size,subscription_volume,checkout_volume,payment_link_volume,total_volume,active_days,seasonality_score,best_period_days,best_acf,acf_7,acf_14,acf_30,acf_60,acf_91,cycle_type
9f889632,Education,2042-03-16 00:00:00+00:00,AU,small,0,1534145,0,1534145,63,0.3591197032535219,7.0,0.3591197032535219,0.3591197032535219,0.24007339948413497,0.22173234595551555,0.06662970289167108,-0.018241894832758846,weekly
4db481fd,Education,2033-07-10 00:00:00+00:00,US,small,0,8746205,0,21558169,304,0.3587470318804277,7.0,0.3587470318804277,0.3587470318804277,0.12318246947812118,0.07994417194384852,-0.04686312918543031,-0.003899127642675141,weekly
7c513312,Digital goods,2041-08-02 00:00:00+00:00,US,small,0,0,4061675,4061675,82,0.3566546976467211,7.0,0.3566546976467211,0.3566546976467211,0.223195063605184,-0.018199896733580953,-0.08711464344814718,0.007682588213808848,weekly
257daa8b,Travel & lodging,2035-11-03 00:00:00+00:00,FR,small,0,266819870,0,266819870,325,0.3556344454226253,7.0,0.3556344454226253,0.3556344454226253,0.20796599336171065,0.15266095374180608,0.12018258400429355,-0.02264157860262458,weekly
6aff7f65,Rentals,2041-04-28 00:00:00+00:00,IT,small,0,307409,0,9599782,200,0.35471714344790495,7.0,0.35471714344790495,0.35471714344790495,-0.005335020190087498,-0.0015055416491778085,0.003288813541321428,-0.002509581975858081,weekly
7b65012a,Education,2040-08-20 00:00:00+00:00,ES,small,0,1640784,0,1640784,93,0.3546141674934063,7.0,0.3546141674934063,0.3546141674934063,0.29645243617563605,-0.014870964218625401,-0.07567310884800818,-0.09028523796609669,weekly
53ff7db0,Food & drink,2041-01-12 00:00:00+00:00,ES,small,0,1495381,0,1495381,283,0.3545472127040577,7.0,0.3545472127040577,0.3545472127040577,0.32790367409834287,-0.08403109101476687,-0.17509399353005922,0.28395106852559543,weekly
7016bcb5,Education,2038-11-22 00:00:00+00:00,NZ,small,0,2186334,0,2186334,72,0.3544391933939732,7.0,0.3544391933939732,0.3544391933939732,0.19242601844956936,0.08220948208517781,-0.0679892464338161,-0.0889788202491127,weekly
f7b97c9f,Others,2038-07-19 00:00:00+00:00,FR,small,0,29272324,0,29272324,388,0.353131731619103,91.0,0.353131731619103,-0.027170529825485398,0.1066046159451993,0.23328260783384644,0.17248516672283423,0.353131731619103,quarterly
a585a261,Food & drink,2038-02-22 00:00:00+00:00,GB,small,0,305566,0,4173326,258,0.3522858499622936,14.0,0.3522858499622936,0.16373440525602484,0.3522858499622936,0.10634329161602434,0.03245858244763733,-0.011831747264228878,biweekly
d5a6bdad,Personal services,2039-07-18 00:00:00+00:00,GB,small,0,8791237,0,8791237,39,0.35208381873192707,7.0,0.35208381873192707,0.35208381873192707,0.28270365326895136,0.08641359845259151,-0.04348331206963852,-0.05317597526218691,weekly
c0029ac3,Education,2038-03-23 00:00:00+00:00,DE,medium,0,2856402,0,3655780,98,0.34718268415332615,7.0,0.34718268415332615,0.34718268415332615,0.18740066035444003,0.10889591140724145,0.007326654456515106,-0.023833274271416734,weekly
aebf47f1,Clothing & accessory,2041-04-07 00:00:00+00:00,GB,small,0,1375424,0,1375424,265,0.3471188352191146,7.0,0.3471188352191146,0.3471188352191146,0.22136192756629183,0.15742458835701714,0.06215798077088242,-0.05694373054833965,weekly
4aa746e0,Charity,2042-02-01 00:00:00+00:00,CH,small,0,3098180,0,3098180,62,0.34694695783715224,7.0,0.34694695783715224,0.34694695783715224,0.32671699699734036,0.16737834980369215,0.00950583587555488,-0.023762680820111397,weekly
283ae080,Personal services,2039-10-14 00:00:00+00:00,GB,small,0,2896094,0,2924797,172,0.34646716961177304,14.0,0.34646716961177304,0.3381289082807599,0.34646716961177304,0.16145401494237174,0.05924926075531531,-0.022841068466209893,biweekly
5a06de32,Charity,2039-03-22 00:00:00+00:00,GB,medium,0,6214504,0,9978654,411,0.3439970564399633,7.0,0.3439970564399633,0.3439970564399633,0.26992606693565546,-0.07063686428326026,-0.019721284818323404,0.12978093401675692,weekly
183370ca,Food & drink,2041-12-19 00:00:00+00:00,GB,small,0,296250,0,296250,62,0.3435297220252855,14.0,0.3435297220252855,0.28032302553357075,0.3435297220252855,0.14144805883800257,0.11313505348687515,0.0546391984893113,biweekly
79c33ad5,Ticketing & events,2041-03-30 00:00:00+00:00,GB,small,0,3888104,0,18710684,176,0.34225143197213587,7.0,0.34225143197213587,0.34225143197213587,0.27355779302466693,0.09386963124123288,0.027555244279531585,0.0056218286461470575,weekly
498bf8f7,Food & drink,2041-08-10 00:00:00+00:00,AU,small,0,1288728,0,1288728,189,0.3420520344450118,7.0,0.3420520344450118,0.3420520344450118,0.328355661258549,0.14352040810167252,-0.13572208509226902,-0.04334338796693889,weekly
7252b5f0,Art & photography,2041-11-05 00:00:00+00:00,IT,small,0,261341,0,261341,44,0.341509581457753,7.0,0.341509581457753,0.341509581457753,0.15086832664005723,-0.02791799871683452,-0.05410925772920394,-0.06388071197780688,weekly
85533c6e,Leisure,2042-05-01 00:00:00+00:00,US,small,0,718743,0,1153720,36,0.34117880940432976,7.0,0.34117880940432976,0.34117880940432976,0.05494235897466267,0.13340541578439027,-0.005869396075888607,-0.008901917381764376,weekly
1fdfb7a8,Education,2041-05-14 00:00:00+00:00,NL,small,0,2776981,0,2776981,129,0.3402146084484537,7.0,0.3402146084484537,0.3402146084484537,0.17688711022009515,0.07493805874693757,0.038618888699023114,-0.07876420069679971,weekly
ba651934,Clothing & accessory,2041-07-08 00:00:00+00:00,MX,large,0,4097186,0,4097186,165,0.33932901295438456,30.0,0.33932901295438456,0.07618907119242681,0.23063247376856819,0.33932901295438456,0.17918632864596054,0.2285044241997367,monthly
62166a11,Ticketing & events,2041-09-09 00:00:00+00:00,US,small,0,349000,0,349000,30,0.3378686654546459,7.0,0.3378686654546459,0.3378686654546459,0.14266683196817898,0.01731009705710444,-0.05318737715859793,-0.056636767727460964,weekly
bd0e952d,Personal services,2041-06-09 00:00:00+00:00,DE,small,0,657698,0,657698,205,0.3374853154382665,7.0,0.3374853154382665,0.3374853154382665,0.27254472319260636,0.15008852241881482,0.07967368709474058,0.020423643112150985,weekly
ec71b524,Digital goods,2041-04-16 00:00:00+00:00,US,small,0,9462509,0,9462509,142,0.3348007766555612,7.0,0.3348007766555612,0.3348007766555612,0.24900758775891188,0.05841911340891281,-0.15059626835740564,0.07870365807190306,weekly
8a29a400,Merchandise,2041-10-07 00:00:00+00:00,FR,small,0,8705690,0,8705690,46,0.33479882659607446,7.0,0.33479882659607446,0.33479882659607446,0.09327049938309526,-0.011561895711325685,-0.022497324473511767,-0.03274955692080415,weekly
1a1d7566,Leisure,2041-02-01 00:00:00+00:00,US,small,0,843650,0,843650,38,0.33444533998309517,7.0,0.33444533998309517,0.33444533998309517,0.32791968370420543,0.046480960999826744,-0.043984033905535826,-0.06101987288007693,weekly
1dcbf281,Food & drink,2041-12-11 00:00:00+00:00,US,small,0,3420769,0,5852742,152,0.334298293330078,14.0,0.334298293330078,0.05355402903113261,0.334298293330078,0.12428329250465751,0.056725603012595174,0.05148624881799091,biweekly
f881b980,Software,2041-05-20 00:00:00+00:00,US,small,0,16191990,596532,108301512,397,0.33281141767545147,7.0,0.33281141767545147,0.33281141767545147,0.22059928664276543,0.048983574886889224,-0.025093185417032468,0.05491051098664359,weekly
3526fb1b,Education,2041-02-11 00:00:00+00:00,US,small,0,0,2110000,4545300,46,0.3287421632439653,14.0,0.3287421632439653,0.3200649440657238,0.3287421632439653,0.17825290602508492,0.012835401148542477,-0.012743947202996205,biweekly
227af7ff,"Medical services, drugs, testing labs & equipment medium",2041-07-16 00:00:00+00:00,FR,small,0,0,21211,596795,70,0.32869245078874354,7.0,0.32869245078874354,0.32869245078874354,-0.007471018372094811,-0.007747722756246474,-0.008266543476530852,-0.0015737561848625757,weekly
6107ce63,Food & drink,2042-01-03 00:00:00+00:00,GB,small,0,319179,0,319179,62,0.3280362558863738,7.0,0.3280362558863738,0.3280362558863738,0.25587606305348043,0.03785865500408017,0.09080843735898857,0.11330515537938278,weekly
b8ed91f2,Personal services,2041-08-08 00:00:00+00:00,IT,small,0,0,59845198,59845198,299,0.3277750792992925,7.0,0.3277750792992925,0.3277750792992925,0.2654230090685772,0.22128996773076742,0.16205175218733087,0.027296289034208807,weekly
58aa0016,Food & drink,2036-11-14 00:00:00+00:00,FR,small,0,2245061,34373,12729737,125,0.32692712814372016,7.0,0.32692712814372016,0.32692712814372016,0.030919819220620922,0.013342906207537407,0.07683557529109418,-0.007176940010517791,weekly
c5966a79,Software,2042-01-07 00:00:00+00:00,IN,small,0,0,2600797,2600797,31,0.32629087924029765,14.0,0.32629087924029765,0.25593085994671894,0.32629087924029765,0.0731232924941001,-0.036069678932351905,0.025605631276468265,biweekly
082477cb,Travel & lodging,2041-12-14 00:00:00+00:00,FR,small,0,0,959503,959503,50,0.3261253016997921,7.0,0.3261253016997921,0.3261253016997921,0.1411902129284842,0.08228861838131775,0.03441158015318748,0.05701045902269858,weekly
bf847efb,Education,2039-03-16 00:00:00+00:00,AU,medium,0,2917356,0,2917356,357,0.32551061315149826,7.0,0.32551061315149826,0.32551061315149826,0.23991995359161844,-0.0609590305314752,-0.10526241512087968,0.23836021407353378,weekly
b68dca4f,Business services,2041-11-25 00:00:00+00:00,BE,small,0,1674084,0,4275750,147,0.3240604299394337,7.0,0.3240604299394337,0.3240604299394337,0.16455384354135363,0.12287863913891119,0.059260123327469896,0.1013856811609052,weekly
e3de2ef4,Transportation & car rental,2042-02-09 00:00:00+00:00,DE,small,0,0,9249,2695404,93,0.32386212798567743,14.0,0.32386212798567743,-0.009682912229448618,0.32386212798567743,-0.007997254251409932,-0.00813811721349265,-0.0020732823832466463,biweekly
0a0a5525,Merchandise,2042-03-15 00:00:00+00:00,GB,small,0,212045,0,212045,43,0.3227542502322457,14.0,0.3227542502322457,0.18028543253280888,0.3227542502322457,0.15754039132974212,0.08356733084211895,0.0009805965645057302,biweekly
6764d298,Digital goods,2040-07-29 00:00:00+00:00,CH,small,0,245655,0,625738,46,0.32230765923774185,7.0,0.32230765923774185,0.32230765923774185,0.2628798007593683,0.30278511162621047,-0.003651206794152611,-0.0055376636377981155,weekly
8dfa19b6,Grocery & food stores,2041-02-24 00:00:00+00:00,FR,small,0,286137,0,286137,38,0.32080325263406095,7.0,0.32080325263406095,0.32080325263406095,0.2317254257601968,0.24959699003249022,0.05369930579216799,-0.016129968638749364,weekly
0d784de4,Personal services,2040-07-29 00:00:00+00:00,EE,small,0,3423840,0,3426159,42,0.32047060138712075,30.0,0.32047060138712075,0.16557914177030078,0.210572268295941,0.32047060138712075,-0.04684565459615713,-0.04988376190260249,monthly
1d68708a,Personal services,2039-06-08 00:00:00+00:00,FR,small,0,0,102880,6738925,131,0.3196344635268233,14.0,0.3196344635268233,-0.004016843059915133,0.3196344635268233,-0.0042342251549223,-0.004517767017975135,-0.0048107602764630615,biweekly
14e644bf,Leisure,2042-05-07 00:00:00+00:00,LV,small,0,894131,0,894131,32,0.31817903171743683,7.0,0.31817903171743683,0.31817903171743683,0.22703091367540754,0.20627986777469953,-0.007459806481503145,-0.011314039830279784,weekly
c828743a,Business services,2036-10-22 00:00:00+00:00,GB,small,0,0,336370,4827109,90,0.3160404340283103,7.0,0.3160404340283103,0.3160404340283103,-0.010934665961535322,0.03528497873490326,-0.008908222177790207,-0.004294677635513092,weekly
71da7f66,"Religion, politics & other memberships",2041-09-02 00:00:00+00:00,US,small,0,0,4537500,4787500,38,0.3160184047228993,7.0,0.3160184047228993,0.3160184047228993,0.1659095412999398,-0.01457333201004942,-0.0368912970325066,-0.03776450996157376,weekly
e7c008c4,Grocery & food stores,2040-11-26 00:00:00+00:00,GB,small,0,6020481,0,6020481,267,0.31581356825397777,14.0,0.31581356825397777,0.22867109194721988,0.31581356825397777,0.2625074349095929,0.17035769679757812,0.09799878840452612,biweekly
3d1fcbcc,Travel & lodging,2041-04-14 00:00:00+00:00,US,small,0,0,102000,3504959,118,0.3154627148427504,7.0,0.3154627148427504,0.3154627148427504,-0.0034185691252624573,-0.0009545938753196668,-0.0019091877506393449,-0.0028956014218030125,weekly
98930ce9,Transportation & car rental,2040-04-22 00:00:00+00:00,LV,small,0,363642,0,962898,39,0.3148625739780366,7.0,0.3148625739780366,0.3148625739780366,-0.0014739304871352519,-0.010735824838700352,-0.02600123815996711,-0.02551307506165603,weekly
16dd9c24,Business services,2038-03-27 00:00:00+00:00,ES,small,0,0,171876,171876,76,0.3142071993096112,7.0,0.3142071993096112,0.3142071993096112,0.15783271704894727,0.2186674656403421,0.05184174527590256,-0.017918142735079225,weekly
dbd5556a,Business services,2038-05-29 00:00:00+00:00,NO,small,0,73614980,0,73614980,415,0.31359249446536375,7.0,0.31359249446536375,0.31359249446536375,0.28497114054433303,0.006672606176407149,-0.0535743916892274,0.050735039953648135,weekly
b0db91ee,Education,2041-08-14 00:00:00+00:00,US,small,0,0,3992500,4025600,48,0.3126408788632104,7.0,0.3126408788632104,0.3126408788632104,0.19867194521118142,0.1969612649396724,-0.0639768262878589,-0.0753694069459827,weekly
a8b73d04,Electronics,2041-01-29 00:00:00+00:00,US,small,0,4623454,0,10699398,353,0.31133083920821764,7.0,0.31133083920821764,0.31133083920821764,0.1953541095809387,0.16227883145924252,0.17985631665483617,-0.06384184370007706,weekly
7c08e5db,Grocery & food stores,2042-01-03 00:00:00+00:00,IT,small,0,1075098,0,1075098,90,0.3103003486202994,7.0,0.3103003486202994,0.3103003486202994,0.24922762722381933,0.2778692434773442,0.1339150201455322,0.09036813663378057,weekly
3ecc5db2,Clothing & accessory,2041-08-30 00:00:00+00:00,FI,medium,0,25196635,0,25196635,206,0.3099381937626993,7.0,0.3099381937626993,0.3099381937626993,0.19856283139552636,0.09983268145681543,-0.08661992966801242,-0.046780755092526834,weekly
83392b39,Merchandise,2039-09-26 00:00:00+00:00,MX,small,0,0,938807,1102750,46,0.30989923288131616,7.0,0.30989923288131616,0.30989923288131616,0.2554192151818747,0.11628499485924586,-0.05250074617743019,-0.030277267784115547,weekly
0977684a,Personal services,2037-05-24 00:00:00+00:00,AU,small,0,42900,0,105697,52,0.3098304693330449,7.0,0.3098304693330449,0.3098304693330449,0.20102056214216207,0.2000640913009183,0.010364763269999888,-0.012795725964629799,weekly
fbba015b,Personal services,2041-09-15 00:00:00+00:00,US,small,0,0,503000,1080700,55,0.30936265949319525,14.0,0.30936265949319525,0.05173398033883584,0.30936265949319525,0.030160981105595463,-0.036552745334602024,0.01745531539262134,biweekly
d73fda55,Merchandise,2042-03-31 00:00:00+00:00,FR,small,0,898439,0,898439,55,0.3082653236615733,14.0,0.3082653236615733,0.30619074045531225,0.3082653236615733,0.1945993600319939,0.08115278882162785,-0.01614832082849556,biweekly
8eeb3d84,Travel & lodging,2042-03-27 00:00:00+00:00,PT,small,0,0,11012709,11012709,31,0.30755178984176257,14.0,0.30755178984176257,0.1678318007267595,0.30755178984176257,0.16020246648895584,0.06644323235473808,-0.008982449968060234,biweekly
ef230153,Software,2037-09-20 00:00:00+00:00,GB,small,0,5499296,0,5583797,278,0.3063074151320435,7.0,0.3063074151320435,0.3063074151320435,0.2768519568140755,0.21948121399092776,0.060374329335365344,-0.017121936967363773,weekly
ce43425e,"Religion, politics & other memberships",2041-12-14 00:00:00+00:00,BE,small,0,9174679,0,10020830,31,0.3057274849992081,7.0,0.3057274849992081,0.3057274849992081,0.1265962901037234,0.005671765207091668,-0.005204178560745137,-0.015156223726634962,weekly
34ecbf97,"Religion, politics & other memberships",2041-01-18 00:00:00+00:00,AT,small,0,144922761,0,144922761,342,0.30497024072767565,30.0,0.30497024072767565,0.19105342743705053,0.12316210297034014,0.30497024072767565,0.11375115129881291,0.18588433701788096,monthly
aa85f90b,Digital goods,2041-02-25 00:00:00+00:00,FR,small,0,2095488,0,2095488,329,0.3036578586547866,7.0,0.3036578586547866,0.3036578586547866,0.21580148254653483,-0.046080081908530045,-0.06259829280509238,-0.08342187231580193,weekly
99b3da1a,Business services,2041-03-06 00:00:00+00:00,GB,small,0,286148,0,286148,51,0.3034898164290289,7.0,0.3034898164290289,0.3034898164290289,0.0880047388271478,0.12205450673478233,0.008185526080355924,0.030204686567858872,weekly
cbcad2b5,Food & drink,2041-08-05 00:00:00+00:00,GB,small,0,305057,0,903277,153,0.3015801598196141,14.0,0.3015801598196141,0.285469751843513,0.3015801598196141,0.1296551501276541,0.022406450758190418,0.18494803866933754,biweekly
80d28744,Education,2039-11-05 00:00:00+00:00,GB,medium,0,210661,0,3520110,402,0.30116582008584725,30.0,0.30116582008584725,0.20873135990531014,0.16172288611448057,0.30116582008584725,0.02575668270329686,-0.02469948659928014,monthly
0afd24a7,Business services,2041-10-05 00:00:00+00:00,US,small,0,0,265000,265000,44,0.30061646648175055,7.0,0.30061646648175055,0.30061646648175055,0.166727123636746,-0.03796139266120923,-0.04743321027864953,-0.018215443933965944,weekly
673f9a9f,Leisure,2036-02-18 00:00:00+00:00,NL,small,0,883117,193371,1079959,32,0.2998566672203061,7.0,0.2998566672203061,0.2998566672203061,0.21689237863157876,0.10963069592016404,0.02002746278863077,-0.019371911389767717,weekly
c1dfac69,Others,2041-10-27 00:00:00+00:00,JP,small,0,2540656,0,2540656,135,0.2992259885424957,7.0,0.2992259885424957,0.2992259885424957,0.22031469157981973,0.1784354218858268,0.23074538256546567,0.10116072282778639,weekly
a1be0d3e,Others,2042-03-29 00:00:00+00:00,FR,small,0,1705761,0,1705761,55,0.2990914560496825,7.0,0.2990914560496825,0.2990914560496825,0.04273925708243884,0.026557304405032935,0.0015083299858868944,-0.005868210526072564,weekly
c495aeb2,Education,2041-12-14 00:00:00+00:00,GB,small,0,925494,0,1048770,148,0.29903784299630937,60.0,0.29903784299630937,0.15683664264696728,0.12555365049520492,0.09746005681054914,0.29903784299630937,0.02630869946355891,bimonthly
3c03deaa,Personal services,2042-01-01 00:00:00+00:00,US,small,0,0,108000,3856775,50,0.29868414631953916,7.0,0.29868414631953916,0.29868414631953916,-0.009985437903058034,-0.01035526893650463,-0.005412631270754836,-0.0021034140027275,weekly
5be28875,Travel & lodging,2041-11-06 00:00:00+00:00,AU,small,0,2084477,0,14817868,203,0.29839007402670664,14.0,0.29839007402670664,0.15725637167645445,0.29839007402670664,0.16698395271001154,0.09625221259175787,0.03916396115189019,biweekly
231cadea,Merchandise,2038-07-31 00:00:00+00:00,AU,small,0,273314,0,2435870,206,0.29731982432967846,14.0,0.29731982432967846,0.26367138768805787,0.29731982432967846,0.12063984158610976,0.05196071848294472,-0.011458494203741138,biweekly
518091d5,Others,2040-12-21 00:00:00+00:00,US,small,0,200,0,16053106,46,0.2972459311758566,7.0,0.2972459311758566,0.2972459311758566,-0.0039711539787377756,-0.004118233755728063,-0.004394008337584853,-0.000836516231632262,weekly
b19e07cb,Transportation & car rental,2036-12-19 00:00:00+00:00,US,small,0,1525100,0,3825100,113,0.29710567334265114,14.0,0.29710567334265114,0.2654056470404636,0.29710567334265114,0.0869811089765079,0.10243488781897221,0.02275566076218999,biweekly
6a47a7ed,Merchandise,2041-11-16 00:00:00+00:00,US,small,0,23898891,0,23898891,155,0.296986031959344,7.0,0.296986031959344,0.296986031959344,0.1548606732802363,0.2012922198860009,0.23283603725042729,0.13038797143523628,weekly
c107e139,Business services,2039-02-15 00:00:00+00:00,CH,small,0,60669724,0,60669724,416,0.29610707747698983,7.0,0.29610707747698983,0.29610707747698983,0.16703650515069046,-0.09477476146141138,-0.07000157732759081,0.09301106246246421,weekly
46b42a60,Others,2040-11-08 00:00:00+00:00,SK,small,0,1315312,0,1572863,309,0.2959481973147336,14.0,0.2959481973147336,0.2821168218611823,0.2959481973147336,0.19679189926746704,0.11417663834490732,0.0043156255276887686,biweekly
be9db14f,Electronics,2042-02-25 00:00:00+00:00,SG,small,0,9627,108927,138560,44,0.2949062948019117,7.0,0.2949062948019117,0.2949062948019117,0.13687037986005363,-0.03446234718726653,-0.008494510441551207,-0.0054419094129788395,weekly
15a9b758,Business services,2040-01-22 00:00:00+00:00,JP,small,0,0,1219416,3020917,108,0.2943336535685883,14.0,0.2943336535685883,0.12143610750251031,0.2943336535685883,0.14506736828969166,0.0006034990635573483,0.07755845632187043,biweekly
ac25bb4b,Merchandise,2040-08-24 00:00:00+00:00,MX,small,0,1156207,0,1156207,75,0.29417427781537736,14.0,0.29417427781537736,0.09284610220960887,0.29417427781537736,0.01091632765504353,-0.038205947625516726,-0.06940689801427334,biweekly
b91b9fdc,Digital goods,2039-11-17 00:00:00+00:00,DK,small,0,0,17082,1050172,109,0.2936686977666717,30.0,0.2936686977666717,-0.006744656464801118,-0.006855744924221371,0.2936686977666717,-0.007585754800411612,-0.008077717977844161,monthly
b843a9bb,"Religion, politics & other memberships",2041-04-27 00:00:00+00:00,ES,small,0,7825301,0,7825301,181,0.2925986178350883,7.0,0.2925986178350883,0.2925986178350883,0.20133853105157548,0.1407180510385734,0.01830782947179997,0.034659009019034334,weekly
3dcec58f,"Medical services, drugs, testing labs & equipment medium",2042-02-02 00:00:00+00:00,FR,small,0,0,498017,498017,43,0.2923271130496535,14.0,0.2923271130496535,0.2744135891941216,0.2923271130496535,0.06539592902073862,0.04016332046061508,0.10994978854591259,biweekly
44457ca4,"Religion, politics & other memberships",2040-12-01 00:00:00+00:00,US,small,0,9529955,0,14855680,270,0.2921320425240376,7.0,0.2921320425240376,0.2921320425240376,0.14221421994447747,0.02039362198296323,0.15389193465075415,-0.06936767093751525,weekly
86e8177c,Others,2041-07-01 00:00:00+00:00,GB,small,0,0,2896729,2896729,257,0.29176051698418615,14.0,0.29176051698418615,0.18527778322638294,0.29176051698418615,0.19123616552768746,0.1452838556573252,0.047538763867819474,biweekly
8208820d,Merchandise,2042-04-13 00:00:00+00:00,IT,small,0,2665557,0,2665557,48,0.29156137709074326,7.0,0.29156137709074326,0.29156137709074326,0.06496497575499277,0.12683704140398452,-0.005772447972834646,-0.010640667406113438,weekly
7b5fa18e,Education,2042-01-14 00:00:00+00:00,US,small,0,0,760000,2303600,60,0.28887198343265297,7.0,0.28887198343265297,0.28887198343265297,-0.018257892734880186,-0.018934110984320192,-0.002535818435400017,-0.0038459912936900337,weekly
aed6a51c,Food & drink,2040-12-15 00:00:00+00:00,FR,small,0,404060,0,404060,92,0.2875030544325105,7.0,0.2875030544325105,0.2875030544325105,0.25089604422487394,0.15187213140306355,0.03617131543646181,0.03595931499491181,weekly
00c6049c,Grocery & food stores,2042-01-02 00:00:00+00:00,US,small,0,0,155200,822339,32,0.2872554095550954,30.0,0.2872554095550954,-0.04046751886500514,0.1563162060510843,0.2872554095550954,0.02693619224451902,-0.03354043181223073,monthly
698b266f,Leisure,2041-07-16 00:00:00+00:00,IT,small,0,4446472,0,4446472,191,0.28546777549876023,7.0,0.28546777549876023,0.28546777549876023,0.18885447067163916,0.15005003709360482,-0.007904445341139264,-0.10108728794420364,weekly
e1f009ad,"Medical services, drugs, testing labs & equipment medium",2041-10-21 00:00:00+00:00,GB,small,0,0,2601404,2707405,93,0.2847533451776474,14.0,0.2847533451776474,0.14782736844953348,0.2847533451776474,0.032922964523608274,0.06022367048576112,0.0018054837574620996,biweekly
e5912ea9,Digital goods,2041-08-30 00:00:00+00:00,US,small,0,1381700,0,1381700,98,0.284594245128625,7.0,0.284594245128625,0.284594245128625,0.04521532852969411,-0.06396455092789104,-0.025488697140107635,-0.08987802519609378,weekly
40a021c9,Merchandise,2040-02-22 00:00:00+00:00,CH,small,0,2245582,0,2245582,32,0.2839861541297731,7.0,0.2839861541297731,0.2839861541297731,0.18812899965487212,0.08727045894648201,-0.04343567102559282,-0.04457605404865481,weekly
e77e1e1b,Digital goods,2041-04-12 00:00:00+00:00,FR,small,0,7647997,0,7647997,333,0.2838242675822747,7.0,0.2838242675822747,0.2838242675822747,0.23928455157355918,0.20718478028201093,0.13094346900459833,0.01818088062348565,weekly
c7ab7d58,Leisure,2041-09-11 00:00:00+00:00,IT,small,0,1049011,0,1090606,90,0.2834830464259572,7.0,0.2834830464259572,0.2834830464259572,0.25782661934293605,0.1450226236390677,0.11709210330254807,0.0001978488007214555,weekly
b40bf11d,Personal services,2041-11-30 00:00:00+00:00,GB,small,0,0,36786600,36786600,36,0.2832901781558271,7.0,0.2832901781558271,0.2832901781558271,0.11091485440218682,-0.024922176546790072,0.0011497933453401311,0.002480796421345562,weekly
ad85aec7,Merchandise,2041-11-22 00:00:00+00:00,US,small,0,20535601,0,23975576,213,0.28326822489890285,7.0,0.28326822489890285,0.28326822489890285,0.2558009917760505,0.2260140884066306,0.04729710649902806,-0.005684455663304386,weekly
0faeda37,Personal services,2040-01-29 00:00:00+00:00,IT,small,0,2146779,0,8375106,359,0.2832090322299245,14.0,0.2832090322299245,0.16561779962509074,0.2832090322299245,0.010056510569021687,-0.07958124734765472,-0.06174577801964071,biweekly
706e84b7,Cosmetics,2041-09-23 00:00:00+00:00,MX,small,0,128560,0,1940434,94,0.2831782750860731,7.0,0.2831782750860731,0.2831782750860731,0.07356813634313827,-0.01480662592594292,-0.01579814105491229,-0.016822706688180693,weekly
7eee23ee,Healthcare,2039-09-09 00:00:00+00:00,GB,small,0,0,1451179,1451179,80,0.2829107523251273,7.0,0.2829107523251273,0.2829107523251273,0.24648510549794636,0.04223957470487663,0.0035549113666545444,0.08927645578734351,weekly
4eb2df37,"Religion, politics & other memberships",2042-03-17 00:00:00+00:00,GB,small,0,279831,0,279831,37,0.28209487030654656,30.0,0.28209487030654656,0.24207759346444796,0.13726410927845858,0.28209487030654656,-0.03157262516990929,-0.01750561324675299,monthly
ce0aa35e,Personal services,2041-11-16 00:00:00+00:00,GB,small,0,0,361678,2105422,167,0.28124050540073375,7.0,0.28124050540073375,0.28124050540073375,0.1269986579991774,0.09118036655299883,0.03703763048297191,0.00971298651657976,weekly
7cc66d66,Food & drink,2041-03-04 00:00:00+00:00,GB,small,0,127519,0,980028,131,0.2807576498616276,14.0,0.2807576498616276,0.08363815939370756,0.2807576498616276,-0.0005536060468244258,-0.0035208582595771983,-0.005339968360358744,biweekly
43266579,Software,2040-12-28 00:00:00+00:00,GB,small,0,0,21394,324136,38,0.2807231553085947,14.0,0.2807231553085947,-0.0056648818191771715,0.2807231553085947,-0.00039987401076544993,-0.0007997480215308964,-0.0012129511659885253,biweekly
d85662d8,Cosmetics,2039-07-09 00:00:00+00:00,US,small,0,0,18800000,179103782,418,0.28024264673602084,14.0,0.28024264673602084,0.22784530647154513,0.28024264673602084,0.0805631696350623,0.05294717101462086,-0.027478528372470196,biweekly
b4d26c27,Electronics,2038-09-15 00:00:00+00:00,HK,small,0,299660300,0,299660300,400,0.27974401464515797,7.0,0.27974401464515797,0.27974401464515797,0.14750329846120358,-0.03466575365979374,0.07351585860443562,0.10751685522395654,weekly
eb03099a,Business services,2042-01-14 00:00:00+00:00,GB,small,0,0,110900,110900,42,0.27964709233144014,7.0,0.27964709233144014,0.27964709233144014,0.11763448344528177,0.10672015999607427,0.005780911901752566,-0.05015078063275302,weekly
8d3ba34d,"Religion, politics & other memberships",2040-10-06 00:00:00+00:00,US,small,0,0,309166,309166,35,0.2795985538664206,7.0,0.2795985538664206,0.2795985538664206,0.09879238992099221,0.012937682403187725,0.05057655004365131,0.09752084848706186,weekly
6f155c02,Merchandise,2040-07-15 00:00:00+00:00,FR,small,0,126414,0,126414,38,0.27938201491911807,14.0,0.27938201491911807,0.1997605419955533,0.27938201491911807,0.14244321374865143,-0.06797654273695614,-0.0724586385993606,biweekly
df6af1b8,Business services,2041-10-15 00:00:00+00:00,US,small,0,2562500,0,2562500,33,0.2783906414406316,7.0,0.2783906414406316,0.2783906414406316,0.18732849304615967,-0.005489552171321767,-0.031949654624296324,-0.03402170335516073,weekly
